estc_id,publication_year,actor_id,actor_name_primary,publication_place,actor_addresses,city_or_assumed_address,publisher,actor_roles_all,,
T126222,1795,mudieandson_0,Mudie and Son,London,Edinburgh @@ Bristol @@ New York,Edinburgh,"printed for the editor; and sold by Dilly, Murgatroyd, and Crosby; Binns, Leeds; Mudie and Son, Edinburgh; Brown, Bristol; Wayland, New York; and by the booksellers in Philadelphia and Boston",bookseller,TRUE,1192
T126222,1795,bbti_9796,"Brown,",London,Bristol,,"printed for the editor; and sold by Dilly, Murgatroyd, and Crosby; Binns, Leeds; Mudie and Son, Edinburgh; Brown, Bristol; Wayland, New York; and by the booksellers in Philadelphia and Boston",bookseller,TRUE,1192
T126222,1795,bbti_6473,"Binns,",London,Leeds,,"printed for the editor; and sold by Dilly, Murgatroyd, and Crosby; Binns, Leeds; Mudie and Son, Edinburgh; Brown, Bristol; Wayland, New York; and by the booksellers in Philadelphia and Boston",bookseller,TRUE,1192
T126222,1795,60629132,"Wayland,",London,New York,,"printed for the editor; and sold by Dilly, Murgatroyd, and Crosby; Binns, Leeds; Mudie and Son, Edinburgh; Brown, Bristol; Wayland, New York; and by the booksellers in Philadelphia and Boston",bookseller,TRUE,1192
T127853,1789,282772606,"Murray, J.",London,"No 32, Fleet-Street",London,"printed for J. Murray, No 32, Fleet-Street; and W. Creech, Edinburgh",publisher,FALSE,1193
T127853,1789,49278054,"Creech, W.",London,Edinburgh,,"printed for J. Murray, No 32, Fleet-Street; and W. Creech, Edinburgh",publisher,TRUE,1193
T127853,1789,72581583,"Whitaker, John, 1735-1808.",London,NA,,"printed for J. Murray, No 32, Fleet-Street; and W. Creech, Edinburgh",author,TRUE,1193
T131198,1798,85698879,"Dilly, C.",London,NA,London,"printed for C. Dilly; J. Stockdale, Picadilly; Vennor and Hood, Poultry; and W. Creech, Edinburgh",publisher,FALSE,1194
T131198,1798,24601427,"Florian, 1755-1794.",London,NA,,"printed for C. Dilly; J. Stockdale, Picadilly; Vennor and Hood, Poultry; and W. Creech, Edinburgh",author,TRUE,1194
T131198,1798,49278054,"Creech, W.",London,Edinburgh,,"printed for C. Dilly; J. Stockdale, Picadilly; Vennor and Hood, Poultry; and W. Creech, Edinburgh",publisher,TRUE,1194
T131198,1798,17275374,"Stockdale, J.",London,Picadilly,London,"printed for C. Dilly; J. Stockdale, Picadilly; Vennor and Hood, Poultry; and W. Creech, Edinburgh",publisher,TRUE,1194
T131198,1798,151730662,Vennor and Hood,London,Poultry,London,"printed for C. Dilly; J. Stockdale, Picadilly; Vennor and Hood, Poultry; and W. Creech, Edinburgh",publisher,TRUE,1194
T131739,1798,georgemudie_0,"Mudie, G.",London,Edinburgh,,"printed by G. Sidney, for Lewis Wells, Engraver, NO. 27, Leadenhall-Street, and Sold by T. Boosey, Old Broad-Street; J. Callow, Crown-Court. Princes-Street, Soho; T. Cox, Borough; E. Burford, Fleet-Market, and G. Mudie, Edinburgh",bookseller,FALSE,1195
T131739,1798,bbti_11914,"Callow, J.",London,Crown-Court,London,"printed by G. Sidney, for Lewis Wells, Engraver, NO. 27, Leadenhall-Street, and Sold by T. Boosey, Old Broad-Street; J. Callow, Crown-Court. Princes-Street, Soho; T. Cox, Borough; E. Burford, Fleet-Market, and G. Mudie, Edinburgh",bookseller,TRUE,1195
T131739,1798,bbti_62865,"Sidney, G.",London,"No 27, Leadenhall-Street",London,"printed by G. Sidney, for Lewis Wells, Engraver, NO. 27, Leadenhall-Street, and Sold by T. Boosey, Old Broad-Street; J. Callow, Crown-Court. Princes-Street, Soho; T. Cox, Borough; E. Burford, Fleet-Market, and G. Mudie, Edinburgh",printer,TRUE,1195
T131739,1798,bbti_74282,"Wells, Lewis",London,"Engraver @@ No 27, Leadenhall-Street",London,"printed by G. Sidney, for Lewis Wells, Engraver, NO. 27, Leadenhall-Street, and Sold by T. Boosey, Old Broad-Street; J. Callow, Crown-Court. Princes-Street, Soho; T. Cox, Borough; E. Burford, Fleet-Market, and G. Mudie, Edinburgh",publisher,TRUE,1195
T131739,1798,bbti_7751,"Boosey, T.",London,Broad-Street,London,"printed by G. Sidney, for Lewis Wells, Engraver, NO. 27, Leadenhall-Street, and Sold by T. Boosey, Old Broad-Street; J. Callow, Crown-Court. Princes-Street, Soho; T. Cox, Borough; E. Burford, Fleet-Market, and G. Mudie, Edinburgh",bookseller,TRUE,1195
T131739,1798,tcox_1,"Cox, T.",London,Borough,London,"printed by G. Sidney, for Lewis Wells, Engraver, NO. 27, Leadenhall-Street, and Sold by T. Boosey, Old Broad-Street; J. Callow, Crown-Court. Princes-Street, Soho; T. Cox, Borough; E. Burford, Fleet-Market, and G. Mudie, Edinburgh",bookseller,TRUE,1195
T131739,1798,bbti_10969,"Burford, E.",London,Fleet-Market,London,"printed by G. Sidney, for Lewis Wells, Engraver, NO. 27, Leadenhall-Street, and Sold by T. Boosey, Old Broad-Street; J. Callow, Crown-Court. Princes-Street, Soho; T. Cox, Borough; E. Burford, Fleet-Market, and G. Mudie, Edinburgh",bookseller,TRUE,1195
T131740,1797,georgemudie_0,"Mudie, G.",London,Edinburgh,,"printed for T. Boosey, and sold by J. Callow; T. Cox; G. Mudie, Edinburgh; and W. Gilbert, Dublin",bookseller,FALSE,1196
T131740,1797,bbti_7751,"Boosey, T.",London,NA,London,"printed for T. Boosey, and sold by J. Callow; T. Cox; G. Mudie, Edinburgh; and W. Gilbert, Dublin",publisher,TRUE,1196
T131740,1797,41745529,"Gilbert, W.",London,Dublin,,"printed for T. Boosey, and sold by J. Callow; T. Cox; G. Mudie, Edinburgh; and W. Gilbert, Dublin",bookseller,TRUE,1196
T131740,1797,tcox_1,"Cox, T.",London,NA,Edinburgh,"printed for T. Boosey, and sold by J. Callow; T. Cox; G. Mudie, Edinburgh; and W. Gilbert, Dublin",bookseller,TRUE,1196
T131740,1797,jcallow_0,"Callow, J.",London,Edinburgh,,"printed for T. Boosey, and sold by J. Callow; T. Cox; G. Mudie, Edinburgh; and W. Gilbert, Dublin",bookseller,TRUE,1196
T133460,1794,100160188,"Berquin, M. (Arnaud), 1747-1791.",London,NA,,"chez J. Stockdale; B. Law & fils; J. Johnson; C. Dilly; J. Sewell; F. & C. Rivington; H. Murray; & W. Creech, Edinburgh",author,FALSE,1197
T133460,1794,bbti_49222,"Murray, H.",London,NA,London,"chez J. Stockdale; B. Law & fils; J. Johnson; C. Dilly; J. Sewell; F. & C. Rivington; H. Murray; & W. Creech, Edinburgh",publisher; unknown,TRUE,1197
T133460,1794,7617625,"Johnson, J.",London,NA,London,"chez J. Stockdale; B. Law & fils; J. Johnson; C. Dilly; J. Sewell; F. & C. Rivington; H. Murray; & W. Creech, Edinburgh",publisher; unknown,TRUE,1197
T133460,1794,85698879,"Dilly, C.",London,NA,London,"chez J. Stockdale; B. Law & fils; J. Johnson; C. Dilly; J. Sewell; F. & C. Rivington; H. Murray; & W. Creech, Edinburgh",publisher; unknown,TRUE,1197
T133460,1794,312960981,F. & C. Rivington,London,NA,London,"chez J. Stockdale; B. Law & fils; J. Johnson; C. Dilly; J. Sewell; F. & C. Rivington; H. Murray; & W. Creech, Edinburgh",publisher; unknown,TRUE,1197
T133460,1794,blawfils_0,B. Law & fils,London,NA,London,"chez J. Stockdale; B. Law & fils; J. Johnson; C. Dilly; J. Sewell; F. & C. Rivington; H. Murray; & W. Creech, Edinburgh",publisher; unknown,TRUE,1197
T133460,1794,49278054,"Creech, W.",London,Edinburgh,,"chez J. Stockdale; B. Law & fils; J. Johnson; C. Dilly; J. Sewell; F. & C. Rivington; H. Murray; & W. Creech, Edinburgh",publisher; unknown,TRUE,1197
T133460,1794,311091024,"Sewell, J.",London,NA,London,"chez J. Stockdale; B. Law & fils; J. Johnson; C. Dilly; J. Sewell; F. & C. Rivington; H. Murray; & W. Creech, Edinburgh",publisher; unknown,TRUE,1197
T133460,1794,17275374,"Stockdale, J.",London,Edinburgh,,"chez J. Stockdale; B. Law & fils; J. Johnson; C. Dilly; J. Sewell; F. & C. Rivington; H. Murray; & W. Creech, Edinburgh",publisher; unknown,TRUE,1197
T140280,1796,7442947,"Marshall, J.",London,NA,London,"Sold by J. Marshall; and R. White, London. By S. Hazard, at Bath; J. Elder, at Edinburgh",bookseller,FALSE,1198
T140280,1796,2335082,"Hazard, S.",London,Bath @@ Edinburgh,Bath,"Sold by J. Marshall; and R. White, London. By S. Hazard, at Bath; J. Elder, at Edinburgh",bookseller,TRUE,1198
T140280,1796,41665543,"White, R.",London,Piccadilly @@ London,London,"Sold by J. Marshall; and R. White, London. By S. Hazard, at Bath; J. Elder, at Edinburgh",bookseller,TRUE,1198
T140280,1796,49094941,"Elder, J.",London,Edinburgh,,"Sold by J. Marshall; and R. White, London. By S. Hazard, at Bath; J. Elder, at Edinburgh",bookseller,TRUE,1198
T140280,1796,51802053,"More, Hannah, 1745-1833.",London,NA,,"Sold by J. Marshall; and R. White, London. By S. Hazard, at Bath; J. Elder, at Edinburgh",author,TRUE,1198
T140281,1796,2335082,"Hazard, S.",London,Bath @@ Edinburgh,Bath,"Sold by J. Marshall, (printer to the Cheap Repository for Religious and Moral Tracts) No. 17, Queen-Street, Cheapside, and No. 4, Aldermary Church-Yard, London. By S. Hazard, at Bath; J. Elder, at Edinburgh, and by all Booksellers, Newsmen, and Hawkers, in Town and Country. Great Allowance will be made to Shopkeepers and Hawkers",bookseller,FALSE,1199
T140281,1796,51802053,"More, Hannah, 1745-1833.",London,NA,,"Sold by J. Marshall, (printer to the Cheap Repository for Religious and Moral Tracts) No. 17, Queen-Street, Cheapside, and No. 4, Aldermary Church-Yard, London. By S. Hazard, at Bath; J. Elder, at Edinburgh, and by all Booksellers, Newsmen, and Hawkers, in Town and Country. Great Allowance will be made to Shopkeepers and Hawkers",author,TRUE,1199
T140281,1796,49094941,"Elder, J.",London,Edinburgh,,"Sold by J. Marshall, (printer to the Cheap Repository for Religious and Moral Tracts) No. 17, Queen-Street, Cheapside, and No. 4, Aldermary Church-Yard, London. By S. Hazard, at Bath; J. Elder, at Edinburgh, and by all Booksellers, Newsmen, and Hawkers, in Town and Country. Great Allowance will be made to Shopkeepers and Hawkers",bookseller,TRUE,1199
T140281,1796,7442947,"Marshall, J.",London,NA,London,"Sold by J. Marshall, (printer to the Cheap Repository for Religious and Moral Tracts) No. 17, Queen-Street, Cheapside, and No. 4, Aldermary Church-Yard, London. By S. Hazard, at Bath; J. Elder, at Edinburgh, and by all Booksellers, Newsmen, and Hawkers, in Town and Country. Great Allowance will be made to Shopkeepers and Hawkers",bookseller,TRUE,1199
T140542,1787,170598907,"Fullarton, Colonel (William), 1754-1808.",London,NA,,"printed for T. Cadell in the Strand; and W. Creech, Edinburgh",author,FALSE,1200
T140542,1787,18758830,"Cadell, T.",London,Strand,London,"printed for T. Cadell in the Strand; and W. Creech, Edinburgh",publisher,TRUE,1200
T140542,1787,49278054,"Creech, W.",London,Edinburgh,,"printed for T. Cadell in the Strand; and W. Creech, Edinburgh",publisher,TRUE,1200
T140546,1788,170598907,"Fullarton, Colonel (William), 1754-1808.",London,NA,,"printed for T. Cadell in the Strand; and W. Creech, Edinburgh",author,FALSE,1201
T140546,1788,49278054,"Creech, W.",London,Edinburgh,,"printed for T. Cadell in the Strand; and W. Creech, Edinburgh",publisher,TRUE,1201
T140546,1788,18758830,"Cadell, T.",London,Strand,London,"printed for T. Cadell in the Strand; and W. Creech, Edinburgh",publisher,TRUE,1201
T140570,1790,bbti_22353,"Elliot, C.",London,NA,London,"printed for C. Elliot and T. Kay; and C. Elliot, Edinburgh",publisher,FALSE,1202
T140570,1790,266844502,"Elliot, C.",London,Edinburgh,,"printed for C. Elliot and T. Kay; and C. Elliot, Edinburgh",publisher,TRUE,1202
T140570,1790,bbti_39382,"Kay, T.",London,NA,London,"printed for C. Elliot and T. Kay; and C. Elliot, Edinburgh",publisher,TRUE,1202
T140570,1790,27146082,"Fourcroy, Antoine-François de, comte, 1755-1809.",London,NA,,"printed for C. Elliot and T. Kay; and C. Elliot, Edinburgh",author,TRUE,1202
T140571,1796,gmudieson_0,G. Mudie and Son,London,Edinburgh,,"printed for J. Murray and S. Highley; J. Cuthell; and G. Mudie and Son, Edinburgh",publisher,FALSE,1203
T140571,1796,67305318,"Murray, J.",London,NA,London,"printed for J. Murray and S. Highley; J. Cuthell; and G. Mudie and Son, Edinburgh",publisher,TRUE,1203
T140571,1796,76172595,"Cuthell, J.",London,NA,London,"printed for J. Murray and S. Highley; J. Cuthell; and G. Mudie and Son, Edinburgh",publisher,TRUE,1203
T140571,1796,bbti_33394,"Highley, S.",London,NA,London,"printed for J. Murray and S. Highley; J. Cuthell; and G. Mudie and Son, Edinburgh",publisher,TRUE,1203
T140571,1796,27146082,"Fourcroy, Antoine-François de, comte, 1755-1809.",London,NA,,"printed for J. Murray and S. Highley; J. Cuthell; and G. Mudie and Son, Edinburgh",author,TRUE,1203
T145375,1797,bbti_11802,"Cadell, T.",London,NA,London,"printed for T. Cadell and W. Davies; and W. Creech, Edinburgh",publisher,FALSE,1204
T145375,1797,49278054,"Creech, W.",London,Edinburgh,,"printed for T. Cadell and W. Davies; and W. Creech, Edinburgh",publisher,TRUE,1204
T145375,1797,2818795,"Woodhouselee, Alexander Fraser Tytler, Lord, 1747-1813.",London,NA,,"printed for T. Cadell and W. Davies; and W. Creech, Edinburgh",author,TRUE,1204
T145375,1797,bbti_110966,"Davies, W.",London,NA,London,"printed for T. Cadell and W. Davies; and W. Creech, Edinburgh",publisher,TRUE,1204
T148717,1788,282772606,"Murray, J.",London,"no.32, Fleet-Street",London,"printed for J. Murray, no.32, Fleet-Street; and W. Creech, Edinburgh",publisher,FALSE,1205
T148717,1788,72581583,"Whitaker, John, 1735-1808.",London,NA,,"printed for J. Murray, no.32, Fleet-Street; and W. Creech, Edinburgh",author,TRUE,1205
T148717,1788,49278054,"Creech, W.",London,Edinburgh,,"printed for J. Murray, no.32, Fleet-Street; and W. Creech, Edinburgh",publisher,TRUE,1205
T160791,1797,49094941,"Elder, J.",London,Edinburgh,,"Sold by J. Marshall (printer to the Cheap Repository for Religious and Moral Tracts) No. 17, Queen-Street, Cheapside, and No. 4, Aldermary Church-Yard; by S. Hazard, at Bath; J. Elder, at Edinburgh, and by all booksellers, newsmen, and hawkers, in town and country",bookseller,FALSE,1206
T160791,1797,2335082,"Hazard, S.",London,Bath @@ Edinburgh,Bath,"Sold by J. Marshall (printer to the Cheap Repository for Religious and Moral Tracts) No. 17, Queen-Street, Cheapside, and No. 4, Aldermary Church-Yard; by S. Hazard, at Bath; J. Elder, at Edinburgh, and by all booksellers, newsmen, and hawkers, in town and country",bookseller,TRUE,1206
T160791,1797,7442947,"Marshall, J.",London,"No 17, Queen-Street @@ Cheapside @@ No 4, Aldermary Church-Yard",London,"Sold by J. Marshall (printer to the Cheap Repository for Religious and Moral Tracts) No. 17, Queen-Street, Cheapside, and No. 4, Aldermary Church-Yard; by S. Hazard, at Bath; J. Elder, at Edinburgh, and by all booksellers, newsmen, and hawkers, in town and country",bookseller,TRUE,1206
T160901,1798,bbti_2031,"Asperne, J.",London,NA,,"printed for Richard Phillips; sold by Faulder & Son; Reynolds; J. Harding; J. Asperne; Black, Parry, & Kingsbury; Burbage & Stretton, & Sutton, & W. Smith, Nottingham; Taylor, Retford; Sheppard, Mansfield; Hage, Newark; Constable & Co. Edinburgh; J. Archer, Dublin & all other booksellers; by B. M'Millan, Bow Street, Covent Garden",bookseller,FALSE,1207
T160901,1798,bbti_97588,"Smith, W.",London,NA,,"printed for Richard Phillips; sold by Faulder & Son; Reynolds; J. Harding; J. Asperne; Black, Parry, & Kingsbury; Burbage & Stretton, & Sutton, & W. Smith, Nottingham; Taylor, Retford; Sheppard, Mansfield; Hage, Newark; Constable & Co. Edinburgh; J. Archer, Dublin & all other booksellers; by B. M'Millan, Bow Street, Covent Garden",bookseller,TRUE,1207
T160901,1798,NV24829,"Phillips, Richard",London,NA,,"printed for Richard Phillips; sold by Faulder & Son; Reynolds; J. Harding; J. Asperne; Black, Parry, & Kingsbury; Burbage & Stretton, & Sutton, & W. Smith, Nottingham; Taylor, Retford; Sheppard, Mansfield; Hage, Newark; Constable & Co. Edinburgh; J. Archer, Dublin & all other booksellers; by B. M'Millan, Bow Street, Covent Garden",publisher,TRUE,1207
T160901,1798,bbti_126702,"Sheppard,",London,Mansfield,,"printed for Richard Phillips; sold by Faulder & Son; Reynolds; J. Harding; J. Asperne; Black, Parry, & Kingsbury; Burbage & Stretton, & Sutton, & W. Smith, Nottingham; Taylor, Retford; Sheppard, Mansfield; Hage, Newark; Constable & Co. Edinburgh; J. Archer, Dublin & all other booksellers; by B. M'Millan, Bow Street, Covent Garden",bookseller,TRUE,1207
T160901,1798,faulderson_3,Faulder & Son,London,Kingsbury @@ Nottingham @@ Retford @@ Mansfield @@ Newark @@ Edinburgh @@ Covent Garden,,"printed for Richard Phillips; sold by Faulder & Son; Reynolds; J. Harding; J. Asperne; Black, Parry, & Kingsbury; Burbage & Stretton, & Sutton, & W. Smith, Nottingham; Taylor, Retford; Sheppard, Mansfield; Hage, Newark; Constable & Co. Edinburgh; J. Archer, Dublin & all other booksellers; by B. M'Millan, Bow Street, Covent Garden",bookseller,TRUE,1207
T160901,1798,johnarcher_0,"Archer, J.",London,Dublin,,"printed for Richard Phillips; sold by Faulder & Son; Reynolds; J. Harding; J. Asperne; Black, Parry, & Kingsbury; Burbage & Stretton, & Sutton, & W. Smith, Nottingham; Taylor, Retford; Sheppard, Mansfield; Hage, Newark; Constable & Co. Edinburgh; J. Archer, Dublin & all other booksellers; by B. M'Millan, Bow Street, Covent Garden",bookseller,TRUE,1207
T160901,1798,bbti_57629,"Reynolds,",London,NA,,"printed for Richard Phillips; sold by Faulder & Son; Reynolds; J. Harding; J. Asperne; Black, Parry, & Kingsbury; Burbage & Stretton, & Sutton, & W. Smith, Nottingham; Taylor, Retford; Sheppard, Mansfield; Hage, Newark; Constable & Co. Edinburgh; J. Archer, Dublin & all other booksellers; by B. M'Millan, Bow Street, Covent Garden",bookseller,TRUE,1207
T160901,1798,bbti_67942,"Taylor,",London,Retford,,"printed for Richard Phillips; sold by Faulder & Son; Reynolds; J. Harding; J. Asperne; Black, Parry, & Kingsbury; Burbage & Stretton, & Sutton, & W. Smith, Nottingham; Taylor, Retford; Sheppard, Mansfield; Hage, Newark; Constable & Co. Edinburgh; J. Archer, Dublin & all other booksellers; by B. M'Millan, Bow Street, Covent Garden",bookseller,TRUE,1207
T160901,1798,hage_0,"Hage,",London,Newark,,"printed for Richard Phillips; sold by Faulder & Son; Reynolds; J. Harding; J. Asperne; Black, Parry, & Kingsbury; Burbage & Stretton, & Sutton, & W. Smith, Nottingham; Taylor, Retford; Sheppard, Mansfield; Hage, Newark; Constable & Co. Edinburgh; J. Archer, Dublin & all other booksellers; by B. M'Millan, Bow Street, Covent Garden",bookseller,TRUE,1207
T160901,1798,bbti_49508,"M'Millan, B.",London,Bow Street @@ Covent Garden,,"printed for Richard Phillips; sold by Faulder & Son; Reynolds; J. Harding; J. Asperne; Black, Parry, & Kingsbury; Burbage & Stretton, & Sutton, & W. Smith, Nottingham; Taylor, Retford; Sheppard, Mansfield; Hage, Newark; Constable & Co. Edinburgh; J. Archer, Dublin & all other booksellers; by B. M'Millan, Bow Street, Covent Garden",bookseller,TRUE,1207
